AlertID,Vin,Vehicle Number,Alert Subject,FMI,SPN,Alert Date,Estimated Cost of Repair
6839df2a023853a5232c0b70,5VCACDKF1AH210469,2414,Vehicle Alert - Turbo VGT Actuator Concern,9,641,5/30/2025 16:39,2600
6839dfa1ba5305531ebe2280,1M2AX13C8GM031099,3344,Vehicle Alert - Fan Control Circuit Concern,5,647,5/30/2025 16:41,4800
6839dfafdc08eea452fa99a6,3BPDXK0X3PF114897,1221,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/30/2025 16:41,15000
6839e036ba5305531ebe2282,1M2LR1GC2MM004179,2439,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 16:43,15000
6839e036ba5305531ebe2283,1M2LR1GC2MM004179,2439,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 16:43,15000
6839e0738932d4df0c829bdf,1M2TE1GCXKM003032,2003,Vehicle Alert - DPF Filter Plugging,0,3936,5/30/2025 16:44,15000
6839e0788932d4df0c829be1,3BPDXK0X2LF108776,2455,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 16:44,4500
6839e07b5f4413f6d4e09a37,5VCACRJF5AH209873,2422,Vehicle Alert - High Coolant Temperature,15,110,5/30/2025 16:44,12000
6839e086dc08eea452fa99a8,1M2AX13C4FM027372,3431,Vehicle Alert - Fan Control Circuit Concern,4,647,5/30/2025 16:44,4500
6839e0936a5849355ec4d919,5VCACDVF5GH221687,2461,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 16:45,2000
6839e0e2ba5305531ebe228a,3BPDXK0XXJF174411,2482,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 16:46,2200
6839e0e7023853a5232c0b76,3BPDL20X3KF106237,3307,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 16:46,15000
6839e1035f4413f6d4e09a39,1M2LR1GC6NM006213,2255,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 16:46,15000
6839e1035f4413f6d4e09a3a,1M2LR1GC6NM006213,2255,Vehicle Alert - Coolant Issues,0,110,5/30/2025 16:46,15000
6839e1834b1b42b098fac3ac,1M2AV17C8GM011192,1300,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 16:49,8000
6839e1ef6a5849355ec4d91b,5VCACLLE9GH220076,8525,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 16:50,3200
6839e2104b1b42b098fac3b0,3BPZL00X4BF115409,2753,Vehicle Alert - DPF Regeneration Inhibited,31,3703,5/30/2025 16:51,15000
6839e2398932d4df0c829be3,1FVACXCY1EHFX7643,2199,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 16:52,20000
6839e2656a5849355ec4d921,3BPDXK0X4PF113418,1363,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 16:52,15000
6839e275ba5305531ebe2294,5VCACDKF1AH210469,2414,Vehicle Alert - Turbo VGT Actuator Concern,11,641,5/30/2025 16:53,4500
6839e2e58932d4df0c829be7,3BPZLK0X9HF107830,2068,Vehicle Alert - Engine Temperature,16,175,5/30/2025 16:55,4500
6839e3c8683288ff86697a4e,1M2TE1GC9PM008973,2514,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 16:58,4500
6839e3ca5f4413f6d4e09a43,1M2AV02C7JM018045,2438,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 16:58,4500
6839e41b4b1b42b098fac3b6,3BPZXK0XXHF174179,3255,Vehicle Alert - Engine Temperature,16,175,5/30/2025 17:00,4500
6839e4276a5849355ec4d925,3BPDX20X7PF114689,2202,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:00,25000
6839e437dc08eea452fa99b0,3BPDXK0X9PF114905,2213,Vehicle Alert - Engine Temperature,16,175,5/30/2025 17:00,2500
6839e4af683288ff86697a52,3BPDX20X9KF106134,2282,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:02,15000
6839e4b4ba5305531ebe2298,5VCACDLE5AH210514,2956,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:02,10000
6839e4c4683288ff86697a56,1M2TE2GC0PM010195,2807,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:03,4500
6839e545dc08eea452fa99b4,5VCACSLE8EH217001,2372,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:05,15000
6839e54d25238376eb4b724b,1M2AX13C8JM041784,2022,Vehicle Alert - Transmission Oil Temperature,15,177,5/30/2025 17:05,4500
6839e56aba5305531ebe229a,2NP3LJ0XXGM364701,2316,Vehicle Alert - Water in Fuel System Fault,15,97,5/30/2025 17:05,4500
6839e59bdc08eea452fa99b6,1NPCLK0X8HD414248,3086,Vehicle Alert - Low Coolant Level,18,111,5/30/2025 17:06,15000
6839e5b5023853a5232c0b7c,1M2TE1GC5KM001737,2119,Vehicle Alert - Transmission Oil Temperature,15,177,5/30/2025 17:07,12000
6839e5c66a5849355ec4d929,1M2AX13C2GM035598,3040,Vehicle Alert - Fan Control Circuit Concern,5,647,5/30/2025 17:07,4800
6839e5c78932d4df0c829be9,1M2TE1GC4LM003352,2425,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:07,4500
6839e6ac032761724003160f,1M2AV02C1GM013691,2478,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:11,4500
6839e6fc4b1b42b098fac3c0,3BPDL20X0KF106244,3290,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:12,15000
6839e6fd8f5f44b6282a0e4e,3BPDXHEX2MF111240,3520,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:12,15000
6839e7008f5f44b6282a0e50,3BPDL20X5KF106238,3283,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:12,15000
6839e795023853a5232c0b82,1M2AX13C4GM031021,3354,Vehicle Alert - Fan Control Circuit Concern,5,647,5/30/2025 17:15,4800
6839e79b8932d4df0c829bed,1M2AV17C1GM011230,1301,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:15,8000
6839e7a7683288ff86697a60,3BPDX20X2LF106137,2285,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:15,4500
6839e7b58f5f44b6282a0e54,1M2AX13C2GM031647,3027,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:15,4500
6839e7e4ba5305531ebe22a0,3BPDX20X1NF114104,2616,Vehicle Alert - Accelerator Pedal Concern,2,91,5/30/2025 17:16,4500
6839e7e6dc08eea452fa99bc,3BPDX20X2JF161507,2406,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:16,15000
6839e7eb0327617240031611,3BPDX20X7PF114305,1370,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:16,25000
6839e7ef6a5849355ec4d92b,3BPZX20X4JF174295,1372,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 17:16,15000
6839e7f74b1b42b098fac3c4,5VCACDLE2GH221754,2850,Vehicle Alert - Low Coolant Level,18,111,5/30/2025 17:16,2500
6839e8150327617240031613,5VCACLLE7DH215938,2041,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:17,15000
6839e8760327617240031615,3BPDL70X9KF103338,2489,Vehicle Alert - Water in Fuel System Fault,15,97,5/30/2025 17:18,2500
6839e8886a5849355ec4d933,5VCACSKF79H209715,2424,Vehicle Alert - Turbo VGT Actuator Concern,7,641,5/30/2025 17:19,4500
6839e8918932d4df0c829bf1,5VCACDVF4GH221809,2424,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 17:19,2000
6839e8f4dc08eea452fa99be,1M2LR1GC3MM004885,2034,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:20,4500
6839e8f8dc08eea452fa99c0,3BPZL00X89F718826,2591,Vehicle Alert - Low Oil Pressure,18,100,5/30/2025 17:20,4500
6839e93c8932d4df0c829bf3,1M2AU14C8GM003097,2288,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:22,4500
6839e93dba5305531ebe22a2,1M2TE2GC8LM003876,1320,Vehicle Alert - Fuel Rail Pressure Low,1,157,5/30/2025 17:22,15000
6839e9605f4413f6d4e09a4d,5VCACSVF7FH219538,2286,Vehicle Alert - Low Coolant Level,17,111,5/30/2025 17:22,12000
6839e969683288ff86697a64,1M2AV02C8EM011742,2005,Vehicle Alert - Fan Control Circuit Concern,4,647,5/30/2025 17:22,4800
6839e9710327617240031617,1M2GR2GC6LM019080,3033,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:22,4500
6839e9944b1b42b098fac3c8,1M2AU02C1EM008183,2230,Vehicle Alert - DEF Tank Level,17,1761,5/30/2025 17:23,12000
6839e99c25238376eb4b7255,3BPDXK0X1KF105608,1311,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/30/2025 17:23,12000
6839e9a5ba5305531ebe22a4,5VCACDJF59H209368,2418,Vehicle Alert - High Coolant Temperature,15,110,5/30/2025 17:23,7500
6839e9e70327617240031619,3BPDL20X7MF110715,3328,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:24,15000
6839e9e88f5f44b6282a0e56,5VCACLVF8GH222116,1308,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 17:24,2000
6839e9f16a5849355ec4d939,5VCACDKF8AH210470,2414,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 17:25,12000
6839e9f25f4413f6d4e09a51,3BPDLK0X6KF106216,3280,Vehicle Alert - Engine Temperature,16,175,5/30/2025 17:25,2500
6839e9f8ba5305531ebe22a6,5VCACLLEXEH217362,3240,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:25,15000
6839ea00683288ff86697a66,1M2TE1GC8LM004827,2097,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:25,4500
6839eacf8932d4df0c829bf7,3BPDL70X7JF160832,1253,Vehicle Alert - Aftertreatment DEF Dosing Unit Input Lines,31,3362,5/30/2025 17:28,15000
6839ead9dc08eea452fa99c4,3BPDX20XXJF161643,2279,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/30/2025 17:28,15000
6839eae05f4413f6d4e09a53,5VCACLLE1CH213309,8644,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:29,15000
6839eaecba5305531ebe22a8,3BPDX20X8NF114309,1374,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:29,15000
6839eaee8f5f44b6282a0e5a,3BPDLK0X0MF109633,2122,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 17:29,10000
6839eaef683288ff86697a68,5VCACDLE2GH221754,2850,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 17:29,10000
6839eb83032761724003161d,1M2AV02C2EM011817,1288,Vehicle Alert - DEF Tank Level,17,1761,5/30/2025 17:31,4800
6839ebc9032761724003161f,5VCACL8F3BH212727,2024,Vehicle Alert - Crankcase Pressure Severe Level,16,101,5/30/2025 17:32,2500
6839ebd66a5849355ec4d93f,5VCACSVF6DH216045,2255,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 17:33,20000
6839ebd66a5849355ec4d940,5VCACSVF6DH216045,2255,Vehicle Alert - Low Coolant Level,17,111,5/30/2025 17:33,3200
6839ebffdc08eea452fa99c6,1M2LR7GC2PM001970,2321,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:33,12000
6839ec006a5849355ec4d943,1M2LR7GC9PM002176,2324,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:33,12000
6839ec1c8f5f44b6282a0e5e,1M2AU14C3GM003105,2074,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:34,4500
6839ec5cdc08eea452fa99ca,3BPDLK0X1JF184224,2405,Vehicle Alert - Engine Temperature,16,175,5/30/2025 17:35,4500
6839ec6b8f5f44b6282a0e60,5VCACD8F4DH215757,2456,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 17:35,2500
6839ecb25f4413f6d4e09a5d,3BPDXK0XXJF161609,1250,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:36,15000
6839ecb46a5849355ec4d945,1NPCXPEX5ND795868,3006,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 17:36,25000
6839ecb98932d4df0c829bfd,3BPDL20X9LF108253,1693,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:36,4500
6839ed694b1b42b098fac3d0,1M2AV17C8EM010525,1212,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:39,15000
6839edb68932d4df0c829bff,SVCACLLR0GH220080,8529,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:41,12000
6839edc0683288ff86697a6c,5VCACLLE8GH220408,1361,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/30/2025 17:41,5000
6839edc64b1b42b098fac3d2,1M2AV17C9EM010596,2063,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 17:41,15000
6839ee124b1b42b098fac3d6,1M2AV17C5GM011635,2013,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 17:42,5000
6839ee2f4b1b42b098fac3d8,5VCACSVF1EH217475,2218,Vehicle Alert - Low Coolant Level,17,111,5/30/2025 17:43,4500
6839ee378f5f44b6282a0e6a,1M2AV02C8KM019979,1285,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:43,4500
6839ee38dc08eea452fa99ce,1M2AU14C9EM001890,2322,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:43,7500
6839ee715f4413f6d4e09a5f,3BPDXK0XXMF111040,2398,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:44,15000
6839ee83ba5305531ebe22ae,1M2TE1GCXKM001510,1224,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:44,4500
6839eeffba5305531ebe22b0,1M2AV02C1GM016042,1160,Vehicle Alert - DPF Filter Plugging,0,3936,5/30/2025 17:46,15000
6839ef178932d4df0c829c03,5VCACDLE7EH217244,2460,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 17:47,2500
6839ef2f4b1b42b098fac3de,1M2LR7GC6MM001739,2318,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:47,4500
6839ef4eba5305531ebe22b2,1M2AU14C5GM003123,2287,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:47,4500
6839eff025238376eb4b7263,3BPDL20X0LF105919,1696,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:50,4500
6839eff3023853a5232c0b94,5VCACSUF4GH221766,2374,Vehicle Alert - Turbo VGT Actuator Concern,9,641,5/30/2025 17:50,4500
6839f011032761724003162f,3BPDLK0X7PF113456,3337,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 17:51,15000
6839f014dc08eea452fa99d4,3BPDLK0X2LF108904,1701,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:51,4500
6839f017683288ff86697a72,3BPDLK0X0JF161582,1664,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 17:51,2200
6839f084ba5305531ebe22b4,5VCACLVF9GH220360,1242,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 17:53,2000
6839f0854b1b42b098fac3e2,3BPDLK0X6MF110818,2463,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/30/2025 17:53,15000
6839f08d25238376eb4b7265,1M2AV17C3EM010562,1209,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:53,15000
6839f0988932d4df0c829c09,3BPZX20X0JF174391,8683,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 17:53,4500
6839f108dc08eea452fa99d8,1NPCLK0X6JD491500,3218,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 17:55,15000
6839f18e4b1b42b098fac3e4,1NPSXPEX8DD208539,3052,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 17:57,4500
6839f194683288ff86697a76,1M2AV02C7JM019521,1301,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 17:57,4500
6839f1f825238376eb4b7267,38PZX20X8GF107514,1361,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 17:59,5000
6839f20f6a5849355ec4d94f,1M2TE1GC0NM008003,1330,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 17:59,15000
6839f2196a5849355ec4d951,1NPSL00X38D750423,3029,Vehicle Alert - High Coolant Temperature,15,110,5/30/2025 17:59,15000
6839f26e4b1b42b098fac3e8,1M2AX13C5GM031111,3043,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 18:01,8000
6839f28edc08eea452fa99da,2NKHHM7X7DM368172,1120,Vehicle Alert - Crankcase Pressure Severe Level,0,101,5/30/2025 18:01,15000
6839f3678932d4df0c829c0f,3BPDL70X7JF160832,1253,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 18:05,15000
6839f368ba5305531ebe22bc,3BPDX20X6PF114621,1394,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 18:05,4800
6839f37cba5305531ebe22be,1M2TE1GC1LM003079,1276,Vehicle Alert - Fan Control Circuit Concern,4,647,5/30/2025 18:05,4500
6839f3a525238376eb4b7269,5VCACL8F0DH215958,1374,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 18:06,6000
6839f3a525238376eb4b726a,5VCACL8F0DH215958,1374,Vehicle Alert - Coolant Issues,0,110,5/30/2025 18:06,6000
6839f3a78932d4df0c829c11,5VCACLLE7AH210573,8821,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:06,10000
6839f3b625238376eb4b726d,3BPDX20X6PF114358,1385,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 18:06,4800
6839f3bb8f5f44b6282a0e74,3BPDX20X0KF162232,2408,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:06,15000
6839f3ce8932d4df0c829c13,3BPDX20X2PF114373,2625,Vehicle Alert - Fan Control Circuit Concern,4,647,5/30/2025 18:07,1500
6839f3ffba5305531ebe22c2,2NP2HJ7X9MM741324,2119,Vehicle Alert - Low Coolant Level,18,111,5/30/2025 18:07,4500
6839f4175f4413f6d4e09a6d,1NPSXPEX3DD208531,3171,Vehicle Alert - DPF Filter Plugging,16,3251,5/30/2025 18:08,2200
6839f4bd8932d4df0c829c19,3BPDLK0X3LF108961,2482,Vehicle Alert - DEF Tank Level,17,1761,5/30/2025 18:11,3800
6839f4ce25238376eb4b726f,1M2AV17C4BM010033,2426,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:11,15000
6839f4d75f4413f6d4e09a71,1NPCLK0X6HD414247,3503,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:11,15000
6839f542683288ff86697a7a,5VCACL8F5BH212731,2023,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 18:13,15000
6839f55a5f4413f6d4e09a73,5VCACDKF2AH211095,2408,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 18:13,12000
6839f59d8932d4df0c829c1b,3BPDL20X41F174268,1648,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:14,5700
6839f59d683288ff86697a7c,1M2LR1GC2MM004876,2431,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 18:14,4500
6839f6188f5f44b6282a0e7e,1M2AX13C2FM026687,3037,Vehicle Alert - Turbo VGT Actuator Concern,9,641,5/30/2025 18:16,4500
6839f61d8f5f44b6282a0e80,1M2AV02C6HM017480,1410,Vehicle Alert - Fan Control Circuit Concern,5,647,5/30/2025 18:17,3200
6839f63c25238376eb4b7275,1M2TE2GC2PM010151,1230,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 18:17,4800
6839f697023853a5232c0ba2,3BPDXK0X2LF109085,2399,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:19,4500
6839f79cdc08eea452fa99f0,3BPDL70X8KF104271,2411,Vehicle Alert - Water in Fuel System Fault,3,97,5/30/2025 18:23,4500
6839f80b4b1b42b098fac3ec,1M2AX13C9GM034691,3069,Vehicle Alert - Fan Control Circuit Concern,5,647,5/30/2025 18:25,4800
6839f8248932d4df0c829c21,1M2TE1GC0NM008003,1330,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 18:25,4500
6839f8528932d4df0c829c23,3BPDXK0X4MF110739,1231,Vehicle Alert - Engine Temperature,16,175,5/30/2025 18:26,4500
6839f8975f4413f6d4e09a79,3BPDLK0X2LF108904,1701,Vehicle Alert - Engine Temperature,16,175,5/30/2025 18:27,12000
6839f8a9ba5305531ebe22cc,1M2AV02C9GM014488,1207,Vehicle Alert - Fan Control Circuit Concern,5,647,5/30/2025 18:27,2500
6839f904023853a5232c0ba8,1M2AV02C4GM014432,1237,Vehicle Alert - DPF Filter Plugging,0,3936,5/30/2025 18:29,15000
6839f93a023853a5232c0bac,3BPZL70X3HF107786,1390,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 18:30,20000
6839f96625238376eb4b727b,1M2AT04C67M003631,3220,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 18:31,4500
6839f96f5f4413f6d4e09a7b,3BPDX20X3KF162229,2402,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 18:31,12000
6839f9765f4413f6d4e09a7d,3BPDXK0X4KF102931,2500,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 18:31,15000
6839f983dc08eea452fa99f4,3BPDLK0X8PF114583,2464,Vehicle Alert - Engine Temperature,16,175,5/30/2025 18:31,2500
6839f9db5f4413f6d4e09a7f,1M2TE1GC4MM005426,2455,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/30/2025 18:32,12000
6839f9db023853a5232c0bae,1NPSXPEX7FD274762,3046,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,4,3226,5/30/2025 18:32,2500
6839f9e6dc08eea452fa99f6,1M2TE1GC5NM006568,2419,Vehicle Alert - Fan Control Circuit Concern,4,647,5/30/2025 18:33,4500
6839fa008932d4df0c829c2b,1M2AU14C8EM001850,2424,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:33,7500
6839fa188932d4df0c829c2d,1M2TE2GC1PM010223,1238,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 18:34,4800
6839fa7edc08eea452fa99fa,3BPDL20X7LF105920,1689,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:35,4500
6839fad74b1b42b098fac3f0,1M2LR7GC6MM001742,2313,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:37,4500
6839faf3ba5305531ebe22d4,1M2AX13C4FM030238,3038,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 18:37,15000
6839fb52683288ff86697a8a,5VCACLLE7BH212132,1246,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:39,15000
6839fb565f4413f6d4e09a83,1NPCLK0X8JD495192,3117,Vehicle Alert - Low Coolant Level,1,111,5/30/2025 18:39,12000
6839fb6e6a5849355ec4d965,3BPDL20XXJF174274,1654,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:39,15000
6839fb7aba5305531ebe22d6,1M2AV17C7FM010761,1308,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:39,15000
6839fb85683288ff86697a8c,5VCACLVF7GH220051,1303,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/30/2025 18:40,2000
6839fbcc25238376eb4b7281,1NPCXHEX3GD361120,3509,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/30/2025 18:41,15000
6839fc038f5f44b6282a0e90,1NPCLH0X2FD300777,3049,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 18:42,12000
6839fc538932d4df0c829c2f,3BPDX20X0LF108923,1333,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:43,4500
6839fc5f032761724003163f,3BPZL00X4BF115409,2753,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 18:43,15000
6839fc690327617240031641,3BPZX20X1JF174402,1301,Vehicle Alert - High Coolant Temperature,16,110,5/30/2025 18:43,4500
6839fcbb5f4413f6d4e09a87,2NKHHM6X7JM172455,2059,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 18:45,15000
6839fcbb5f4413f6d4e09a88,2NKHHM6X7JM172455,2059,Vehicle Alert - Coolant Issues,0,110,5/30/2025 18:45,15000
6839fce60327617240031645,3BPDXK0X6LF107291,2266,Vehicle Alert - DPF Filter Plugging,15,3251,5/30/2025 18:45,15000
6839fcf96a5849355ec4d96b,1NPSXPEX4ED245475,3586,Vehicle Alert - Low Coolant Level,18,111,5/30/2025 18:46,12000
6839fd460327617240031647,1M2AV02CXFM013414,2405,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 18:47,15000
6839fd4e683288ff86697a94,5VCACLUF5EH217597,1213,Vehicle Alert - Low Coolant Level,18,111,5/30/2025 18:47,2500
6839fdac0327617240031649,5VCACDLE4EH217234,2454,Vehicle Alert - Fan Control Circuit Concern,3,647,5/30/2025 18:49,2500
6839fdc4683288ff86697a96,1M2AV02C0JM017528,1207,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 18:49,4500
6839fdee8932d4df0c829c31,1M2AX13CXFM027277,3027,Vehicle Alert - High Coolant Temperature,0,110,5/30/2025 18:50,15000
6839fdee8932d4df0c829c32,1M2AX13CXFM027277,3027,Vehicle Alert - Coolant Issues,0,110,5/30/2025 18:50,15000
6839fe2fdc08eea452fa9a02,1M2GR2GC4LM018168,3047,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/30/2025 18:51,4500
6839fe484b1b42b098fac3f6,5VCACLVF2GH220040,1247,Vehicle Alert - Low Coolant Level,18,111,5/30/2025 18:51,2500
6839fe4a683288ff86697a98,1NPCLK0X3KD624800,3024,Vehicle Alert - DEF Tank Level,17,1761,5/30/2025 18:51,12000
